"","concept_id","concept_code","concept_name","domain","vocabulary","is_standard","include_descendants"
"8912",605816,"1141622007","Fibroepithelial polyp of oral mucous membrane","Condition","SNOMED","S",FALSE
"8913",760853,"120551000119101","Fibromyxoma of mandible","Condition","SNOMED","S",FALSE
"8914",764922,"84811000119107","Follicular dendritic sarcoma of intraabdominal lymph node","Condition","SNOMED","S",FALSE
"8915",764923,"84831000119102","Follicular dendritic sarcoma of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"8916",606919,"1148851002","Follicular lymphoma grade 3a","Condition","SNOMED","S",FALSE
"8917",606914,"1148845007","Follicular lymphoma grade 3b","Condition","SNOMED","S",FALSE
"8918",606916,"1148847004","Follicular non-Hodgkin's lymphoma in situ","Condition","SNOMED","S",FALSE
"8919",608074,"1156816005","Ganglioglioma of nose","Condition","SNOMED","S",FALSE
"8920",443775,"24078009","Gangosa of yaws","Condition","SNOMED","S",FALSE
"8921",618963,"879992009","Gastrinoma of duodenum","Condition","SNOMED","S",FALSE
"8922",618962,"879991002","Gastrinoma of pancreas","Condition","SNOMED","S",FALSE
"8923",607410,"1153388002","Gastrointestinal stromal neoplasm of body of stomach","Condition","SNOMED","S",FALSE
"8924",607408,"1153386003","Gastrointestinal stromal neoplasm of cardia of stomach","Condition","SNOMED","S",FALSE
"8925",607409,"1153387007","Gastrointestinal stromal neoplasm of colon","Condition","SNOMED","S",FALSE
"8926",600666,"1153384000","Gastrointestinal stromal neoplasm of ileum","Condition","SNOMED","S",FALSE
"8927",607407,"1153385004","Gastrointestinal stromal neoplasm of jejunum","Condition","SNOMED","S",FALSE
"8928",607423,"1153404003","Gastrointestinal stromal neoplasm of pyloric antrum of stomach","Condition","SNOMED","S",FALSE
"8929",607424,"1153405002","Gastrointestinal stromal neoplasm of rectum","Condition","SNOMED","S",FALSE
"8930",603118,"1156416002","Gemistocytic astrocytoma of brain","Condition","SNOMED","S",FALSE
"8931",608244,"1157064005","Gemistocytic astrocytoma of central nervous system","Condition","SNOMED","S",FALSE
"8932",608084,"1156833003","Germinoma of central nervous system","Condition","SNOMED","S",FALSE
"8933",603116,"1156414004","Giant cell glioblastoma of brain","Condition","SNOMED","S",FALSE
"8934",608242,"1157062009","Giant cell glioblastoma of central nervous system","Condition","SNOMED","S",FALSE
"8935",603115,"1156413005","Gliomatosis cerebri","Condition","SNOMED","S",FALSE
"8936",607981,"1156461003","Gliosarcoma of brain","Condition","SNOMED","S",FALSE
"8937",608241,"1157061002","Gliosarcoma of central nervous system","Condition","SNOMED","S",FALSE
"8938",603174,"1157072007","Gliosarcoma of spinal cord","Condition","SNOMED","S",FALSE
"8939",762782,"431911000124102","Gnathic osteosarcoma","Condition","SNOMED","S",FALSE
"8940",607990,"1156474009","Hemangioblastoma","Condition","SNOMED","S",FALSE
"8941",438111,"109958007","Hematologic neoplasm of uncertain behavior","Condition","SNOMED","S",FALSE
"8942",603121,"1156419009","Hepatocellular adenoma","Condition","SNOMED","S",FALSE
"8943",609279,"878807001","HER2-positive gastric cancer","Condition","SNOMED","S",FALSE
"8944",436651,"93528000","Hodgkin's disease of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"8945",200355,"93520007","Hodgkin's disease of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"8946",195761,"93521006","Hodgkin's disease of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"8947",440965,"93522004","Hodgkin's disease of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"8948",434877,"93523009","Hodgkin's disease of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"8949",437818,"93524003","Hodgkin's disease of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"8950",436652,"93525002","Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"8951",316356,"93526001","Hodgkin's disease of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"8952",198704,"93527005","Hodgkin's disease of spleen","Condition","SNOMED","S",FALSE
"8953",432267,"93492006","Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"8954",439285,"188587006","Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"8955",439282,"188591001","Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"8956",141243,"188586002","Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"8957",439284,"188589009","Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"8958",442151,"93487009","Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"8959",439286,"188585003","Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck","Condition","SNOMED","S",FALSE
"8960",433161,"93488004","Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"8961",439283,"188590000","Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"8962",442150,"93489007","Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"8963",313980,"188593003","Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"8964",439281,"188592008","Hodgkin's disease, lymphocytic depletion of spleen","Condition","SNOMED","S",FALSE
"8965",438373,"93501005","Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"8966",201242,"93493001","Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"8967",194876,"93494007","Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"8968",440351,"93495008","Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"8969",439287,"188558005","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"8970",438703,"93496009","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"8971",436927,"188554007","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck","Condition","SNOMED","S",FALSE
"8972",442163,"93497000","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"8973",201804,"188559002","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"8974",442162,"93498005","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"8975",321522,"188562004","Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"8976",198381,"93500006","Hodgkin's disease, lymphocytic-histiocytic predominance of spleen","Condition","SNOMED","S",FALSE
"8977",435203,"93510002","Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"8978",192268,"188577007","Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"8979",194594,"188580008","Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"8980",136655,"188576003","Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"8981",439280,"188578002","Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"8982",434299,"93505001","Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"8983",440056,"188575004","Hodgkin's disease, mixed cellularity of lymph nodes of head, face and neck","Condition","SNOMED","S",FALSE
"8984",442161,"93506000","Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"8985",195199,"188579005","Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"8986",442160,"93507009","Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"8987",315202,"188582000","Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"8988",442159,"93509007","Hodgkin's disease, mixed cellularity of spleen","Condition","SNOMED","S",FALSE
"8989",434302,"93519001","Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"8990",193434,"188567005","Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"8991",199760,"188570009","Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"8992",136928,"188566001","Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"8993",439288,"188568000","Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"8994",314600,"93514006","Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"8995",435198,"188565002","Hodgkin's disease, nodular sclerosis of lymph nodes of head, face and neck","Condition","SNOMED","S",FALSE
"8996",442158,"93515007","Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"8997",197231,"188569008","Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"8998",442157,"93516008","Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"8999",315763,"188572001","Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9000",193157,"93518009","Hodgkin's disease, nodular sclerosis of spleen","Condition","SNOMED","S",FALSE
"9001",434599,"93537000","Hodgkin's granuloma of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9002",439291,"188536008","Hodgkin's granuloma of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9003",442156,"93530003","Hodgkin's granuloma of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9004",440354,"93531004","Hodgkin's granuloma of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9005",439290,"188537004","Hodgkin's granuloma of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"9006",442155,"93532006","Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9007",442154,"93533001","Hodgkin's granuloma of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9008",196648,"188538009","Hodgkin's granuloma of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"9009",442153,"93534007","Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9010",320337,"188541000","Hodgkin's granuloma of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9011",196355,"93536009","Hodgkin's granuloma of spleen","Condition","SNOMED","S",FALSE
"9012",440964,"93546006","Hodgkin's paragranuloma of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9013",198986,"188529007","Hodgkin's paragranuloma of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9014",438709,"188524002","Hodgkin's paragranuloma of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9015",442152,"93541001","Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9016",435494,"93542008","Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9017",442144,"93543003","Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9018",140663,"188531003","Hodgkin's paragranuloma of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9019",437817,"93555009","Hodgkin's sarcoma of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9020",198372,"93547002","Hodgkin's sarcoma of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9021",195196,"93548007","Hodgkin's sarcoma of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9022",433156,"93549004","Hodgkin's sarcoma of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9023",439292,"188547001","Hodgkin's sarcoma of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"9024",320049,"93550004","Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9025",442146,"93551000","Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9026",196921,"188548006","Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"9027",442145,"93552007","Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9028",316649,"188551004","Hodgkin's sarcoma of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9029",198710,"93554008","Hodgkin's sarcoma of spleen","Condition","SNOMED","S",FALSE
"9030",432554,"79019005","Human immunodeficiency virus II infection","Condition","SNOMED","S",FALSE
"9031",439727,"86406008","Human immunodeficiency virus infection","Condition","SNOMED","S",TRUE
"9032",606047,"1142055000","Human immunodeficiency virus modified skin disease","Condition","SNOMED","S",FALSE
"9033",439083,"417044008","Hydatidiform mole, benign","Condition","SNOMED","S",FALSE
"9034",607419,"1153397003","Hydroa vacciniforme-like cutaneous T-cell lymphoma","Condition","SNOMED","S",FALSE
"9035",321080,"198941007","Hypertension complicating pregnancy, childbirth and the puerperium","Condition","SNOMED","S",FALSE
"9036",316866,"38341003","Hypertensive disorder","Condition","SNOMED","S",TRUE
"9037",312950,"424643009","IgE-mediated allergic asthma","Condition","SNOMED","S",FALSE
"9038",761170,"15635761000119103","Infiltrating duct carcinoma of bilateral female breasts","Condition","SNOMED","S",FALSE
"9039",759932,"1080101000119105","Infiltrating duct carcinoma of left female breast","Condition","SNOMED","S",FALSE
"9040",606747,"1148551007","Infiltrating duct carcinoma of pancreas","Condition","SNOMED","S",FALSE
"9041",759933,"1080181000119102","Infiltrating duct carcinoma of right female breast","Condition","SNOMED","S",FALSE
"9042",605195,"1010619008","Inflammatory tracheobronchial papilloma","Condition","SNOMED","S",FALSE
"9043",761844,"16055311000119107","Inhaled steroid-dependent asthma","Condition","SNOMED","S",FALSE
"9044",440748,"77690003","Interstitial emphysema of lung","Condition","SNOMED","S",FALSE
"9045",761183,"15636951000119108","Intraductal carcinoma in situ of bilateral breasts","Condition","SNOMED","S",FALSE
"9046",759930,"1079811000119104","Intraductal carcinoma in situ of left breast","Condition","SNOMED","S",FALSE
"9047",759931,"1079821000119106","Intraductal carcinoma in situ of right breast","Condition","SNOMED","S",FALSE
"9048",192854,"93616000","Intramural leiomyoma of uterus","Condition","SNOMED","S",FALSE
"9049",197031,"65727000","Intrauterine pregnancy","Condition","SNOMED","S",FALSE
"9050",608282,"1157162007","Intravascular large B-cell lymphoma","Condition","SNOMED","S",FALSE
"9051",252658,"12428000","Intrinsic asthma without status asthmaticus","Condition","SNOMED","S",FALSE
"9052",600709,"1157249003","Invasive benign pituitary adenoma","Condition","SNOMED","S",FALSE
"9053",608057,"1156795003","Kaposi sarcoma of colon","Condition","SNOMED","S",FALSE
"9054",601151,"354391000119100","Kaposi sarcoma of left lung","Condition","SNOMED","S",FALSE
"9055",608059,"1156797006","Kaposi sarcoma of rectum","Condition","SNOMED","S",FALSE
"9056",601153,"354461000119102","Kaposi sarcoma of right lung","Condition","SNOMED","S",FALSE
"9057",609089,"16699241000119100","Kaposi sarcoma of toe","Condition","SNOMED","S",FALSE
"9058",434584,"109385007","Kaposi's sarcoma (clinical)","Condition","SNOMED","S",FALSE
"9059",198085,"109389001","Kaposi's sarcoma of gastrointestinal tract","Condition","SNOMED","S",FALSE
"9060",254583,"109390005","Kaposi's sarcoma of lung","Condition","SNOMED","S",FALSE
"9061",312846,"109391009","Kaposi's sarcoma of lymph nodes","Condition","SNOMED","S",FALSE
"9062",140958,"109388009","Kaposi's sarcoma of palate","Condition","SNOMED","S",FALSE
"9063",258981,"109386008","Kaposi's sarcoma of skin","Condition","SNOMED","S",FALSE
"9064",375479,"188029000","Kaposi's sarcoma of soft tissue","Condition","SNOMED","S",FALSE
"9065",604357,"890171006","Ketosis-prone diabetes mellitus","Condition","SNOMED","S",FALSE
"9066",441235,"277637000","Large cell anaplastic lymphoma","Condition","SNOMED","S",FALSE
"9067",607985,"1156469001","Large cell medulloblastoma of brain","Condition","SNOMED","S",FALSE
"9068",601149,"354301000119106","Left choroidal primary malignant neoplasm","Condition","SNOMED","S",FALSE
"9069",601148,"353841000119100","Left conjunctival primary malignant neoplasm","Condition","SNOMED","S",FALSE
"9070",601144,"353761000119105","Left corneal primary malignant neoplasm","Condition","SNOMED","S",FALSE
"9071",602151,"1078971000119105","Left lacrimal adenoid cystic carcinoma","Condition","SNOMED","S",FALSE
"9072",602311,"10737821000119106","Left ovarian primary endometrioid carcinoma","Condition","SNOMED","S",FALSE
"9073",602307,"10737561000119103","Left ovarian primary mucinous cystadenocarcinoma","Condition","SNOMED","S",FALSE
"9074",608867,"15931021000119108","Left ovarian primary sarcoma","Condition","SNOMED","S",FALSE
"9075",618687,"856856651000119109","Left peroneal vein chronic deep venous thrombosis","Condition","SNOMED","S",FALSE
"9076",602691,"1081591000119101","Left primary retinoblastoma","Condition","SNOMED","S",FALSE
"9077",609065,"353081000119103","Left retinal primary malignant neoplasm","Condition","SNOMED","S",FALSE
"9078",608050,"1156788007","Leiomyosarcoma of colon","Condition","SNOMED","S",FALSE
"9079",608048,"1156785005","Leiomyosarcoma of duodenum","Condition","SNOMED","S",FALSE
"9080",608049,"1156786006","Leiomyosarcoma of esophagus","Condition","SNOMED","S",FALSE
"9081",605745,"1137644008","Leiomyosarcoma of fundus of stomach","Condition","SNOMED","S",FALSE
"9082",606200,"1144305001","Leiomyosarcoma of gastric corpus structure","Condition","SNOMED","S",FALSE
"9083",606202,"1144307009","Leiomyosarcoma of greater curvature of stomach","Condition","SNOMED","S",FALSE
"9084",606201,"1144306000","Leiomyosarcoma of lesser curvature of stomach","Condition","SNOMED","S",FALSE
"9085",606199,"1144304002","Leiomyosarcoma of pyloric antrum of stomach","Condition","SNOMED","S",FALSE
"9086",606198,"1144303008","Leiomyosarcoma of pylorus of stomach","Condition","SNOMED","S",FALSE
"9087",608046,"1156783003","Leiomyosarcoma of rectum","Condition","SNOMED","S",FALSE
"9088",605507,"10976631000119101","Leiomyosarcoma of skin of chest","Condition","SNOMED","S",FALSE
"9089",133511,"58961005","Lethal midline granuloma","Condition","SNOMED","S",FALSE
"9090",439761,"93141006","Letterer-Siwe disease of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9091",444467,"93133006","Letterer-Siwe disease of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9092",196363,"93134000","Letterer-Siwe disease of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9093",434595,"93135004","Letterer-Siwe disease of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9094",444466,"93136003","Letterer-Siwe disease of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9095",436362,"93137007","Letterer-Siwe disease of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9096",444465,"93138002","Letterer-Siwe disease of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9097",141814,"93139005","Letterer-Siwe disease of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9098",197816,"93140007","Letterer-Siwe disease of spleen","Condition","SNOMED","S",FALSE
"9099",317510,"93143009","Leukemia","Condition","SNOMED","S",FALSE
"9100",135766,"93142004","Leukemia in remission","Condition","SNOMED","S",FALSE
"9101",132852,"93152000","Leukemic reticuloendotheliosis of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9102",193429,"93144003","Leukemic reticuloendotheliosis of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9103",196650,"93145002","Leukemic reticuloendotheliosis of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9104",442095,"93146001","Leukemic reticuloendotheliosis of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9105",439269,"188648000","Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"9106",132570,"188645002","Leukemic reticuloendotheliosis of lymph nodes of head, face and neck","Condition","SNOMED","S",FALSE
"9107",439268,"188649008","Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"9108",318989,"93150008","Leukemic reticuloendotheliosis of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9109",440358,"93163002","Lipoma (clinical)","Condition","SNOMED","S",FALSE
"9110",759824,"103771000119101","Lipoma co-occurrent with spina bifida","Condition","SNOMED","S",FALSE
"9111",604640,"1003434002","Lipoma due to neurospinal dysraphism","Condition","SNOMED","S",FALSE
"9112",196654,"93157006","Lipoma of intra-abdominal organs","Condition","SNOMED","S",FALSE
"9113",433167,"93158001","Lipoma of intrathoracic organs","Condition","SNOMED","S",FALSE
"9114",198101,"188990009","Lipoma of skin and subcutaneous tissue (excluding face)","Condition","SNOMED","S",FALSE
"9115",376657,"93159009","Lipoma of skin and subcutaneous tissue of face","Condition","SNOMED","S",FALSE
"9116",197823,"93162007","Lipoma of spermatic cord","Condition","SNOMED","S",FALSE
"9117",761082,"143411000119109","Liposarcoma of retroperitoneum","Condition","SNOMED","S",FALSE
"9118",132853,"188725004","Lymphoid leukemia","Condition","SNOMED","S",FALSE
"9119",760934,"122951000119108","Lymphoid leukemia in relapse","Condition","SNOMED","S",FALSE
"9120",134596,"93169003","Lymphoid leukemia in remission","Condition","SNOMED","S",FALSE
"9121",603014,"1153356005","Lymphoma of anus","Condition","SNOMED","S",FALSE
"9122",603015,"1153357001","Lymphoma of appendix","Condition","SNOMED","S",FALSE
"9123",600664,"1153382001","Lymphoma of lacrimal gland","Condition","SNOMED","S",FALSE
"9124",600665,"1153383006","Lymphoma of liver","Condition","SNOMED","S",FALSE
"9125",760922,"122511000119103","Lymphoproliferative disorder following heart transplantation","Condition","SNOMED","S",FALSE
"9126",765054,"122531000119108","Lymphoproliferative disorder following kidney transplant","Condition","SNOMED","S",FALSE
"9127",760923,"122521000119105","Lymphoproliferative disorder following liver transplant","Condition","SNOMED","S",FALSE
"9128",765272,"122501000119101","Lymphoproliferative disorder following lung transplant","Condition","SNOMED","S",FALSE
"9129",435514,"254290004","Lymphoproliferative disorder following transplantation","Condition","SNOMED","S",FALSE
"9130",200662,"188498009","Lymphosarcoma","Condition","SNOMED","S",FALSE
"9131",440957,"188487008","Lymphosarcoma and reticulosarcoma","Condition","SNOMED","S",FALSE
"9132",197228,"188502002","Lymphosarcoma of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9133",201810,"188505000","Lymphosarcoma of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9134",135194,"188501009","Lymphosarcoma of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9135",441803,"188503007","Lymphosarcoma of lymph nodes of axilla and upper limb","Condition","SNOMED","S",FALSE
"9136",438380,"188500005","Lymphosarcoma of lymph nodes of head, face and neck","Condition","SNOMED","S",FALSE
"9137",198702,"188504001","Lymphosarcoma of lymph nodes of inguinal region and lower limb","Condition","SNOMED","S",FALSE
"9138",318697,"188507008","Lymphosarcoma of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9139",195201,"188506004","Lymphosarcoma of spleen","Condition","SNOMED","S",FALSE
"9140",761916,"192681000119104","Malignant carcinoid tumor of appendix","Condition","SNOMED","S",FALSE
"9141",760958,"123721000119108","Malignant carcinoid tumor of ascending colon","Condition","SNOMED","S",FALSE
"9142",760959,"123731000119106","Malignant carcinoid tumor of cecum","Condition","SNOMED","S",FALSE
"9143",760957,"123701000119104","Malignant carcinoid tumor of descending colon","Condition","SNOMED","S",FALSE
"9144",760961,"123761000119103","Malignant carcinoid tumor of duodenum","Condition","SNOMED","S",FALSE
"9145",761917,"192701000119101","Malignant carcinoid tumor of ileum","Condition","SNOMED","S",FALSE
"9146",760960,"123751000119100","Malignant carcinoid tumor of jejunum","Condition","SNOMED","S",FALSE
"9147",765058,"123741000119102","Malignant carcinoid tumor of large intestine","Condition","SNOMED","S",FALSE
"9148",765056,"123661000119106","Malignant carcinoid tumor of lung","Condition","SNOMED","S",FALSE
"9149",765387,"143401000119106","Malignant carcinoid tumor of pancreas","Condition","SNOMED","S",FALSE
"9150",606920,"1148852009","Malignant cystic nephroma","Condition","SNOMED","S",FALSE
"9151",317898,"78975002","Malignant essential hypertension","Condition","SNOMED","S",FALSE
"9152",436929,"93190006","Malignant histiocytosis of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9153",198098,"93182006","Malignant histiocytosis of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9154",192270,"93183001","Malignant histiocytosis of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9155",441812,"93184007","Malignant histiocytosis of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9156",435200,"93185008","Malignant histiocytosis of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9157",441525,"93186009","Malignant histiocytosis of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9158",197232,"93187000","Malignant histiocytosis of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9159",321815,"93188005","Malignant histiocytosis of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
"9160",193721,"93189002","Malignant histiocytosis of spleen","Condition","SNOMED","S",FALSE
"9161",762033,"285911000119109","Malignant hypertensive heart disease and chronic renal disease stage 3","Condition","SNOMED","S",FALSE
"9162",762034,"285921000119102","Malignant hypertensive heart disease and chronic renal disease stage 4","Condition","SNOMED","S",FALSE
"9163",432571,"118600007","Malignant lymphoma","Condition","SNOMED","S",FALSE
"9164",440350,"274905008","Malignant lymphoma - lymphocytic, intermediate differentiation","Condition","SNOMED","S",FALSE
"9165",603012,"1153354008","Malignant lymphoma of duodenum","Condition","SNOMED","S",FALSE
"9166",603013,"1153355009","Malignant lymphoma of esophagus","Condition","SNOMED","S",FALSE
"9167",440058,"93199007","Malignant lymphoma of extranodal AND/OR solid organ site","Condition","SNOMED","S",FALSE
"9168",200349,"93191005","Malignant lymphoma of intra-abdominal lymph nodes","Condition","SNOMED","S",FALSE
"9169",195195,"93192003","Malignant lymphoma of intrapelvic lymph nodes","Condition","SNOMED","S",FALSE
"9170",435753,"93193008","Malignant lymphoma of intrathoracic lymph nodes","Condition","SNOMED","S",FALSE
"9171",441521,"93194002","Malignant lymphoma of lymph nodes of axilla AND/OR upper limb","Condition","SNOMED","S",FALSE
"9172",438698,"93195001","Malignant lymphoma of lymph nodes of head, face AND/OR neck","Condition","SNOMED","S",FALSE
"9173",192560,"93196000","Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb","Condition","SNOMED","S",FALSE
"9174",132841,"93197009","Malignant lymphoma of lymph nodes of multiple sites","Condition","SNOMED","S",FALSE
